,IST,Pressure,Extrenal_temp,Internal_temp,Humidity,Volatge,GMT,Latitude,n/s,Longitude,e/w,No. of Satellites,Altitude
291,16:31:31,989.7,16.56,19.0,55.3,8.3,_,_,_,_,_,7,268.6
292,16:31:32,989.7,16.56,19.0,55.4,8.3,_,_,_,_,_,7,268.6
293,16:31:33,989.7,16.59,19.0,55.4,8.3,11:01:31,28.803999,n,77.211166,e,7,268.5
294,16:31:33,989.7,16.42,19.0,55.3,8.3,_,_,_,_,_,7,268.5
295,16:31:34,989.7,16.56,19.0,55.4,8.4,11:01:32,28.803999,n,77.211166,e,7,268.5
296,16:31:35,989.7,16.45,19.0,55.4,8.3,_,_,_,_,_,7,268.5
297,16:31:36,989.7,16.59,19.0,55.5,8.3,_,_,_,_,_,7,268.5
298,16:31:37,989.5,16.52,19.0,55.4,8.3,11:01:35,28.803999,n,77.211166,e,7,270.0
299,16:31:37,989.6,16.52,19.0,55.4,8.3,_,_,_,_,_,7,270.0
300,16:31:38,989.7,16.49,19.0,55.6,8.3,11:01:36,28.803999,n,77.0,e,7,270.0
301,16:31:39,989.7,16.52,19.0,55.3,8.3,_,_,_,_,_,7,270.0
302,16:31:40,989.7,16.42,19.0,55.5,8.3,_,_,_,_,_,7,270.0
303,16:31:41,989.7,16.52,19.0,55.4,8.3,11:01:39,28.803999,n,77.211166,e,7,270.5
304,16:31:41,989.7,16.52,19.0,55.5,8.3,11:01:40,28.803999,n,77.211166,e,7,270.5
305,16:31:42,989.7,16.45,19.0,55.5,8.3,_,_,_,_,_,7,270.5
306,16:31:43,989.7,16.49,19.0,55.5,8.3,_,_,_,_,_,7,270.5
307,16:31:44,989.6,16.52,19.0,55.4,8.3,_,_,_,_,_,7,270.5
308,16:31:45,989.7,16.49,19.0,55.5,8.3,11:01:43,28.803999,n,77.211166,e,7,270.7
309,16:31:45,989.6,16.49,19.0,55.5,8.3,11:01:44,28.803999,n,77.211166,e,7,270.7
310,16:31:47,989.6,16.52,19.1,55.5,8.3,_,_,_,_,_,7,270.7
311,16:31:48,989.7,16.52,19.0,55.5,8.3,_,_,_,_,_,7,270.7
312,16:31:49,989.6,16.42,19.0,55.7,8.3,11:01:47,28.803999,n,77.211166,e,7,270.0
313,16:31:49,989.6,16.42,19.1,55.7,8.3,11:01:48,28.803999,n,77.211166,e,7,270.0
314,16:31:51,989.7,16.52,19.1,55.6,8.3,_,_,_,_,_,7,270.0
315,16:31:52,989.7,16.49,19.0,55.7,8.3,_,_,_,_,_,7,270.0
316,16:31:53,989.7,16.49,19.0,55.5,8.3,11:01:51,28.803999,n,77.211166,e,6,269.1
317,16:31:53,989.6,16.49,19.0,55.6,8.3,11:01:52,28.803999,n,77.211166,e,6,269.1
318,16:31:54,989.6,16.56,19.0,55.4,8.3,_,_,_,_,_,6,269.1
319,16:31:55,989.7,16.52,19.1,55.7,8.3,_,_,_,_,_,6,269.1
320,16:31:56,989.6,16.49,19.0,55.6,8.3,_,_,_,_,_,6,269.1
321,16:31:57,989.7,16.49,19.0,55.6,8.3,11:01:55,28.803999,n,77.211166,e,7,269.7
322,16:31:57,989.6,16.49,19.0,55.7,8.3,11:01:56,28.803999,n,77.211166,e,7,269.7
323,16:31:58,989.7,16.52,19.1,55.6,8.3,_,_,_,_,_,7,269.7
324,16:31:58,989.6,16.52,19.1,55.6,8.3,_,_,_,_,_,7,269.7
325,16:32:00,989.6,16.52,19.1,55.8,8.3,_,_,_,_,_,7,269.7
326,16:32:01,989.7,16.45,19.1,55.8,8.3,11:01:59,28.803999,n,77.211166,e,7,270.7
327,16:32:01,989.6,16.42,19.1,55.6,8.3,11:02:00,28.803999,n,77.211166,e,7,270.7
328,16:32:02,989.6,16.42,19.1,55.6,8.3,_,_,_,_,_,7,270.7
329,16:32:02,989.6,16.45,19.1,55.7,8.3,_,_,_,_,_,7,270.7
330,16:32:04,989.6,16.42,19.1,55.8,8.3,_,_,_,_,_,7,270.7
331,16:32:05,989.7,16.42,19.1,55.6,8.3,11:02:03,28.803999,n,77.211166,e,7,270.9
332,16:32:05,989.6,16.38,19.1,55.7,8.3,11:02:04,28.803999,n,77.211166,e,7,270.9
333,16:32:07,989.6,16.35,19.1,55.7,8.3,_,_,_,_,_,7,270.9
334,16:32:08,989.6,16.35,19.1,55.8,8.3,_,_,_,_,_,7,270.9
335,16:32:09,989.7,16.35,19.1,55.8,8.3,11:02:07,28.803999,n,77.211166,e,6,271.1
336,16:32:09,989.6,16.35,19.1,55.8,8.3,11:02:08,28.803999,n,77.211166,e,6,271.1
337,16:32:11,989.7,16.28,19.1,55.9,8.3,_,_,_,_,_,6,271.1
338,16:32:12,989.6,16.35,19.1,55.9,8.3,_,_,_,_,_,6,271.1
339,16:32:12,989.6,16.28,19.1,55.9,8.3,11:02:11,28.803999,n,77.211166,e,6,270.5
340,16:32:13,989.6,16.28,19.1,55.9,8.3,11:02:12,28.803999,n,77.211166,e,6,270.5
341,16:32:14,989.6,16.28,19.1,56.0,8.3,_,_,_,_,_,6,270.5
342,16:32:16,989.6,16.28,19.1,56.0,8.3,s,_,_,_,_,6,270.5
343,16:32:17,989.6,16.28,19.1,56.1,8.3,11:02:15,28.803999,n,77.211166,e,6,269.7
344,16:32:17,989.6,16.28,19.1,55.9,8.3,11:02:16,28.803999,n,77.211166,e,6,269.7
345,16:32:18,989.7,16.28,19.1,56.0,8.3,_,_,_,_,_,6,269.7
346,16:32:19,989.7,16.28,19.1,56.1,8.3,_,_,_,_,_,6,269.7
347,16:32:20,989.7,16.28,19.1,56.2,8.3,_,_,_,_,_,6,269.7
348,16:32:21,989.7,16.28,19.1,56.3,8.3,11:02:19,28.803999,n,77.211166,e,6,268.6
349,16:32:21,989.6,16.28,19.1,56.3,8.3,11:02:20,28.803999,n,77.211166,e,6,268.6
350,16:32:22,989.6,16.28,19.1,56.3,8.3,_,_,_,_,_,6,268.6
351,16:32:23,989.7,16.28,19.1,56.2,8.3,_,_,_,_,_,6,268.6
352,16:32:24,989.6,16.21,19.1,56.4,8.3,_,_,_,_,_,6,268.6
353,16:32:24,989.6,16.21,19.1,56.3,8.3,11:02:23,28.803999,n,77.211166,e,7,268.9
354,16:32:25,989.7,16.21,19.1,56.5,8.3,11:02:24,28.803999,n,77.211166,e,7,268.9
355,16:32:26,989.6,16.21,19.1,56.4,8.3,_,_,_,_,_,7,268.9
356,16:32:27,989.6,16.21,19.1,56.5,8.3,_,_,_,_,_,7,268.9
357,16:32:28,989.6,16.21,19.1,56.5,8.3,_,_,_,_,_,7,268.9
358,16:32:28,989.7,16.21,19.1,56.6,8.3,11:02:27,28.803999,n,77.211166,e,7,268.5
359,16:32:29,989.6,16.21,19.1,56.6,8.3,11:02:28,28.803999,n,77.211166,e,7,268.5
360,16:32:32,989.6,16.21,19.1,56.8,8.3,_,_,_,_,_,7,268.5
361,16:32:32,989.7,16.21,19.1,56.9,8.3,_,_,_,_,_,7,268.5
362,16:32:32,989.6,16.21,19.1,56.9,8.3,11:02:31,28.803999,n,77.211166,e,6,268.4
363,16:32:33,989.6,16.21,19.1,56.9,8.3,11:02:32,28.803999,n,77.211166,e,6,268.4
364,16:32:34,989.6,16.21,19.1,57.0,8.3,_,_,_,_,_,6,268.4
365,16:32:35,989.6,16.21,19.1,57.0,8.3,_,_,_,_,_,6,268.4
366,16:32:36,989.6,16.21,19.1,57.1,8.3,_,_,_,_,_,6,268.4
367,16:32:37,989.6,16.28,19.1,57.0,8.3,11:02:35,28.803999,n,77.211166,e,6,267.7
368,16:32:37,989.7,16.21,19.1,57.1,8.3,11:02:36,28.803999,n,77.211166,e,6,267.7
369,16:32:38,989.6,16.21,19.1,57.0,8.2,_,_,_,_,_,6,267.7
370,16:32:39,989.6,16.21,19.2,57.1,8.3,_,_,_,_,_,6,267.7
371,16:32:40,989.6,16.21,19.1,57.1,8.3,_,_,_,_,_,6,267.7
372,16:32:40,989.7,16.28,19.1,56.9,8.3,11:02:39,28.803999,n,77.211166,e,7,267.3
373,16:32:42,989.6,16.28,19.1,57.0,8.3,_,_,_,_,_,7,267.3
374,16:32:43,989.7,16.21,19.1,57.0,8.3,_,_,_,_,_,7,267.3
375,16:32:44,989.6,16.21,19.2,57.0,8.3,_,_,_,_,_,7,267.3
376,16:32:45,989.7,16.21,19.2,56.9,8.3,11:02:43,28.803999,n,77.211166,e,7,268.2
377,16:32:45,989.6,16.21,19.2,57.0,8.3,_,_,_,_,_,7,268.2
378,16:32:45,989.6,16.21,19.2,56.9,8.3,11:02:44,28.803999,n,77.0,e,7,268.2
379,16:32:47,989.7,16.14,19.1,56.9,8.3,_,_,_,_,_,7,268.2
380,16:32:47,989.6,16.21,19.1,56.8,8.3,_,_,_,_,_,7,268.2
381,16:32:49,989.7,16.14,19.2,56.8,8.3,11:02:47,28.803999,n,77.211166,e,5,270.2
382,16:32:49,989.7,16.14,19.2,57.0,8.3,_,_,_,_,_,5,270.2
383,16:32:50,989.6,16.14,19.2,57.0,8.3,11:02:48,28.803999,n,77.211166,_,5,270.2
384,16:32:50,989.6,16.14,19.2,56.9,8.3,_,_,_,_,_,5,270.2
385,16:32:52,989.6,16.21,19.2,57.0,8.3,_,_,_,_,_,5,270.2
386,16:32:53,989.6,16.21,19.2,57.0,8.3,11:02:51,28.803999,n,77.211166,e,6,268.8
387,16:32:53,989.6,16.14,19.2,57.0,8.3,_,_,_,_,_,6,268.8
388,16:32:54,989.7,16.28,19.2,57.1,8.3,11:02:52,28.803999,n,77.211166,e,_,_
389,16:32:55,989.6,16.21,19.2,57.1,8.3,_,_,_,_,_,6,268.8
390,16:32:56,989.6,16.12,19.2,57.1,8.3,11:02:54,28.803999,n,77.211166,e,6,268.5
391,16:32:57,989.6,16.14,19.2,57.1,8.3,11:02:55,28.803999,n,77.211166,e,6,269.4
392,16:32:57,989.5,16.21,19.2,57.0,8.3,_,_,_,_,_,6,269.4
393,16:32:58,989.6,16.07,19.2,57.1,8.3,11:02:56,28.803999,n,77.211166,e,6,269.4
394,16:32:59,989.6,16.05,19.2,57.1,8.3,_,_,_,_,_,6,269.4
395,16:33:00,989.5,16.14,19.2,57.1,8.3,_,_,_,_,_,6,269.4
396,16:33:01,989.6,16.12,19.2,57.0,8.3,11:02:59,28.803999,n,77.211166,e,6,269.0
397,16:33:01,989.5,16.07,19.2,57.1,8.3,11:03:00,28.803999,n,77.211166,e,6,269.0
398,16:33:01,989.4,16.14,19.2,57.0,8.3,_,_,_,_,_,6,269.0
399,16:33:03,989.2,16.07,19.2,57.0,8.3,_,_,_,_,_,6,269.0
400,16:33:04,989.0,16.14,19.2,57.0,8.3,_,_,_,_,_,6,269.0
401,16:33:04,988.6,16.07,19.2,57.0,8.3,11:03:03,28.803999,n,77.211166,e,6,278.3
402,16:33:05,987.9,16.07,19.2,57.0,8.3,11:03:04,28.803999,n,77.211166,e,6,278.3
403,16:33:06,987.3,15.98,19.2,57.7,8.3,_,_,_,_,_,6,278.3
404,16:33:07,986.9,16.0,19.2,57.0,8.3,_,_,_,_,_,6,278.3
405,16:33:08,986.2,16.0,19.2,57.1,8.3,_,_,_,5.0,_,6,278.3
406,16:33:09,985.6,15.98,19.2,57.0,8.3,11:03:07,28.803833,n,77.211166,e,7,301.6
407,16:33:09,985.0,15.93,19.2,57.0,8.3,11:03:08,28.803833,n,77.211334,e,7,301.6
408,16:33:10,984.6,15.86,19.2,57.0,8.3,_,_,_,_,_,7,301.6
409,16:33:11,984.0,15.86,19.2,57.0,8.3,_,_,_,_,_,7,301.6
410,16:33:12,983.2,15.91,19.2,57.1,8.3,_,_,_,_,_,7,301.6
411,16:33:13,982.6,15.86,19.2,57.0,8.3,11:03:11,28.803667,n,77.211334,e,7,327.4
412,16:33:13,982.0,15.77,19.2,57.0,8.3,11:03:12,28.803667,n,77.211334,e,7,327.4
413,16:33:15,980.9,15.79,19.2,57.2,8.3,_,_,_,_,_,7,327.4
414,16:33:17,979.7,15.63,19.2,57.2,8.3,11:03:15,28.803499,n,77.211502,e,6,352.7
415,16:33:17,979.3,15.58,19.2,57.1,8.3,11:03:16,28.803499,n,77.21167,e,6,352.7
416,16:33:17,978.7,15.49,19.2,57.2,8.3,_,_,_,_,_,6,352.7
417,16:33:19,978.3,15.58,19.2,57.1,8.3,_,_,_,_,_,6,352.7
418,16:33:20,977.8,15.49,19.2,57.2,8.3,_,_,_,_,_,6,352.7
419,16:33:21,977.1,15.51,19.2,57.1,8.3,11:03:19,28.803333,n,77.21183,e,7,374.6
420,16:33:21,976.5,15.37,19.2,57.1,8.3,11:03:20,28.803333,n,77.21183,e,7,374.6
421,16:33:23,975.4,15.37,19.2,57.3,8.3,_,_,_,_,_,7,374.6
422,16:33:24,975.0,15.23,19.2,57.2,8.3,_,_,_,_,_,7,374.6
423,16:33:25,974.4,15.21,19.2,57.2,8.3,11:03:23,28.803165,n,77.212006,e,7,398.4
424,16:33:25,973.8,15.07,19.2,57.3,8.3,11:03:24,28.803165,n,77.212006,e,7,398.4
425,16:33:26,973.3,15.09,19.2,57.3,8.3,_,_,_,_,_,7,398.4
426,16:33:27,972.8,15.07,19.2,57.2,8.3,_,_,_,_,_,7,398.4
427,16:33:28,972.3,15.02,19.2,57.3,8.3,_,_,_,_,_,7,398.4
428,16:33:29,971.9,15.02,19.2,57.3,8.3,11:03:27,28.802999,n,77.212166,e,7,420.5
429,16:33:29,971.4,14.95,19.2,57.4,8.3,11:03:28,28.802832,n,77.212166,e,7,420.5
430,16:33:30,970.7,14.93,19.2,57.4,8.3,_,_,_,_,_,7,420.5
431,16:33:31,970.5,14.95,19.2,57.5,8.3,_,_,_,_,_,7,420.5
432,16:33:32,970.0,14.86,19.2,57.4,8.3,_,_,_,_,_,7,420.5
433,16:33:32,969.4,14.79,19.2,57.4,8.3,11:03:31,28.802832,n,77.212334,e,7,441.3
434,16:33:33,968.9,14.74,19.2,57.8,8.3,11:03:32,28.802832,n,77.212502,e,7,441.3
435,16:33:35,967.9,14.65,19.2,57.8,8.3,_,_,_,_,_,7,441.3
436,16:33:36,967.3,14.67,19.2,57.8,8.3,_,_,_,_,_,7,441.3
437,16:33:37,966.8,14.58,19.2,57.9,8.3,11:03:35,28.802498,n,77.212662,e,7,463.8
438,16:33:37,966.3,14.58,19.2,57.9,8.3,11:03:36,28.802498,n,77.212662,e,7,463.8
439,16:33:37,965.6,14.51,19.2,58.0,8.3,_,_,_,_,_,7,463.8
440,16:33:38,965.3,14.51,19.2,58.1,8.3,_,_,_,_,_,7,463.8
441,16:33:40,964.8,14.37,19.2,58.3,8.3,_,_,_,_,_,7,463.8
442,16:33:41,964.2,14.39,19.2,58.3,8.3,11:03:39,28.802332,n,77.212837,e,7,487.4
443,16:33:41,963.6,14.3,19.2,58.4,8.3,11:03:40,28.802332,n,77.212837,e,7,487.4
444,16:33:42,963.0,14.3,19.2,58.5,8.3,_,_,_,_,_,7,487.4
445,16:33:43,962.5,14.23,19.2,58.5,8.3,_,_,_,_,_,7,487.4
446,16:33:43,962.1,14.23,19.2,58.7,8.3,_,_,n,_,_,7,487.4
447,16:33:45,961.5,14.16,19.2,58.8,8.3,11:03:43,28.802164,n,77.212997,e,7,511.3
448,16:33:45,960.9,14.09,19.2,58.8,8.3,11:03:44,28.802164,n,77.212997,e,7,511.3
449,16:33:47,960.2,13.95,19.2,59.0,8.3,_,_,_,_,_,7,511.3
450,16:33:48,959.6,14.02,19.2,59.1,8.3,_,_,_,_,_,7,511.3
451,16:33:49,959.2,13.95,19.2,59.0,8.3,11:03:47,28.801836,n,77.213333,e,7,531.6
452,16:33:49,958.6,13.88,19.2,59.2,8.3,11:03:48,28.801836,n,77.213333,e,7,531.6
453,16:33:50,958.1,13.91,19.2,59.2,8.3,_,_,_,_,_,7,531.6
454,16:33:51,957.9,13.81,19.2,59.4,8.3,_,_,_,_,_,7,531.6
455,16:33:52,957.1,13.81,19.2,59.5,8.3,_,_,_,3.0,_,7,531.6
456,16:33:53,956.7,13.81,19.2,59.5,8.3,11:03:51,28.801668,n,77.213333,e,7,553.6
457,16:33:53,956.3,13.74,19.2,59.6,8.3,11:03:52,28.801668,n,77.213333,e,7,553.6
458,16:33:54,955.6,13.67,19.2,59.6,8.3,_,_,_,_,_,7,553.6
459,16:33:55,955.3,13.67,19.2,59.6,8.3,_,_,_,_,_,7,553.6
460,16:33:56,955.0,13.6,19.2,59.6,8.3,_,_,_,_,_,7,553.6
461,16:33:57,954.4,13.6,19.2,59.8,8.3,11:03:55,28.801502,n,77.213501,e,8,572.4
462,16:33:57,954.0,13.6,19.2,59.7,8.3,11:03:56,28.801334,n,77.213661,e,8,572.4
463,16:33:58,953.5,13.53,19.3,59.9,8.3,_,_,_,_,_,8,572.4
464,16:33:59,953.1,13.53,19.3,59.8,8.3,_,_,_,_,_,8,572.4
465,16:34:00,952.7,13.46,19.2,59.9,8.3,_,_,_,_,_,8,572.4
466,16:34:00,952.4,13.39,19.3,59.9,8.3,11:03:59,28.801168,n,77.213661,e,8,591.8
467,16:34:01,951.8,13.39,19.3,60.1,8.3,11:04:00,28.801168,n,77.213661,e,8,591.8
468,16:34:02,951.4,13.32,19.2,60.1,8.3,_,_,_,_,_,8,591.8
469,16:34:03,951.0,13.25,19.3,60.2,8.3,_,_,_,_,_,8,591.8
470,16:34:04,950.2,13.25,19.2,60.4,8.3,_,_,_,_,_,8,591.8
471,16:34:04,949.7,13.25,19.2,60.3,8.3,11:04:03,28.801001,n,77.213837,e,8,615.0
472,16:34:05,949.3,13.12,19.2,60.3,8.3,11:04:04,28.801001,n,77.213837,e,8,615.0
473,16:34:06,948.5,13.12,19.3,60.3,8.3,_,8.0,_,_,_,8,615.0
474,16:34:07,947.9,13.12,19.2,60.4,8.3,_,_,_,_,_,8,615.0
475,16:34:08,947.5,13.05,19.2,60.5,8.3,_,_,_,_,_,8,615.0
476,16:34:08,946.9,13.05,19.3,60.5,8.3,11:04:07,28.800667,n,77.213837,e,9,638.9
477,16:34:09,946.2,12.98,19.2,60.6,8.3,11:04:08,28.800667,n,77.213997,e,9,638.9
478,16:34:10,945.7,12.91,19.2,60.8,8.3,_,_,_,_,_,9,638.9
479,16:34:11,945.1,12.91,19.2,60.8,8.3,_,_,_,_,_,9,638.9
480,16:34:12,944.6,12.84,19.2,60.7,8.3,_,_,_,_,_,9,638.9
481,16:34:12,944.2,12.84,19.2,60.9,8.3,11:04:11,28.800501,n,77.214165,e,9,665.2
482,16:34:13,943.4,12.77,19.3,61.0,8.3,11:04:12,28.800501,n,77.214165,e,9,665.2
483,16:34:14,942.9,12.7,19.2,61.0,8.3,_,_,_,_,_,9,665.2
484,16:34:15,942.5,12.63,19.3,61.2,8.3,_,_,_,_,_,9,665.2
485,16:34:16,941.7,12.56,19.2,61.3,8.3,_,_,_,_,_,9,665.2
486,16:34:17,940.9,12.49,19.3,61.4,8.3,11:04:15,28.800333,n,77.214165,e,9,690.8
487,16:34:17,940.4,12.56,19.3,61.4,8.3,11:04:16,28.800167,n,77.214333,e,9,690.8
488,16:34:18,940.0,12.49,19.3,61.6,8.3,_,_,_,_,_,9,690.8
489,16:34:19,939.8,12.42,19.3,61.6,8.3,_,_,_,_,_,9,690.8
490,16:34:19,939.0,12.35,19.2,61.9,8.3,_,_,_,_,_,9,690.8
491,16:34:21,938.9,12.35,19.2,61.9,8.3,11:04:19,28.799999,n,77.214333,e,9,712.2
492,16:34:21,938.3,12.28,19.3,62.1,8.3,11:04:20,28.799999,n,77.214333,e,9,712.2
493,16:34:22,937.7,12.28,19.3,62.4,8.3,_,_,_,_,_,9,712.2
494,16:34:23,937.3,12.28,19.3,62.3,8.3,_,_,_,_,_,9,712.2
495,16:34:24,936.6,12.14,19.2,62.4,8.3,_,_,_,_,_,9,712.2
496,16:34:25,936.2,12.14,19.3,62.6,8.3,11:04:23,28.799833,n,77.2145,e,8,734.6
497,16:34:25,935.6,12.14,19.3,62.5,8.3,11:04:24,28.799833,n,77.2145,e,8,734.6
498,16:34:26,935.0,12.19,19.3,61.9,8.3,_,_,_,_,_,8,734.6
499,16:34:27,934.5,12.14,19.3,61.3,8.3,_,_,_,_,_,8,734.6
500,16:34:28,934.1,12.21,19.3,60.5,8.3,_,_,_,_,_,8,734.6
501,16:34:29,933.6,12.28,19.3,60.0,8.3,11:04:27,28.7995,n,77.2145,e,9,757.0
502,16:34:29,933.3,12.21,19.3,59.2,8.3,11:04:28,28.799334,n,77.2145,e,9,757.0
503,16:34:30,932.4,12.28,19.3,57.7,8.3,_,_,_,_,_,9,757.0
504,16:34:30,932.0,12.28,19.3,56.4,8.3,_,_,_,_,_,9,757.0
505,16:34:31,931.7,12.35,19.3,54.8,8.3,_,_,_,_,_,9,757.0
506,16:34:33,931.3,12.42,19.3,53.0,8.3,11:04:31,28.799,n,77.214668,e,8,780.4
507,16:34:33,930.5,12.47,19.3,51.4,8.3,11:04:32,28.799,n,77.214668,e,8,780.4
508,16:34:34,930.0,12.63,19.3,49.2,8.3,_,_,_,_,_,8,780.4
509,16:34:35,929.5,12.74,19.3,46.7,8.3,_,_,_,_,_,8,780.4
510,16:34:36,929.2,12.91,19.2,44.4,8.3,_,_,_,_,_,8,780.4
511,16:34:37,928.8,12.98,19.2,42.2,8.3,11:04:35,28.798666,n,77.214836,e,9,803.4
512,16:34:37,928.1,13.12,19.3,40.0,8.3,11:04:36,28.798498,n,77.214996,e,9,803.4
513,16:34:38,927.4,13.18,19.3,38.2,8.3,_,_,_,_,_,9,803.4
514,16:34:39,927.2,13.18,19.3,36.4,8.3,_,_,_,_,_,9,803.4
515,16:34:40,926.4,13.25,19.3,34.8,8.3,_,_,_,_,_,9,803.4
516,16:34:41,925.8,13.32,19.3,33.3,8.3,11:04:39,28.798332,n,77.214996,e,9,827.3
517,16:34:41,925.3,13.32,19.3,32.0,8.3,11:04:40,28.798164,n,77.214996,e,9,827.3
518,16:34:42,924.9,13.39,19.3,30.6,8.3,_,_,_,_,_,9,827.3
519,16:34:43,924.3,13.46,19.3,29.6,8.3,_,_,_,_,_,9,827.3
520,16:34:44,924.0,13.6,19.3,28.6,8.3,_,_,_,_,_,9,827.3
521,16:34:45,923.7,13.6,19.3,27.5,8.3,11:04:43,28.797998,n,77.215172,e,9,849.3
522,16:34:45,923.2,13.67,19.3,26.8,8.3,11:04:44,28.797834,n,77.215172,e,9,849.3
523,16:34:46,922.5,13.74,19.3,26.1,8.3,_,_,_,_,_,9,849.3
524,16:34:47,921.8,13.74,19.3,25.6,8.3,_,_,_,_,_,9,849.3
525,16:34:48,921.4,13.81,19.3,25.1,8.3,_,_,_,_,_,9,849.3
526,16:34:49,921.0,13.88,19.3,24.7,8.3,11:04:47,28.797668,n,77.215332,e,9,872.3
527,16:34:49,920.3,13.81,19.3,24.1,8.3,11:04:48,28.797503,n,77.215332,e,9,872.3
528,16:34:50,919.7,13.95,19.3,23.7,8.3,_,_,_,_,_,9,872.3
529,16:34:51,919.4,13.88,19.3,23.3,8.3,_,_,_,_,_,9,872.3
530,16:34:51,918.9,13.88,19.3,23.1,8.3,_,_,_,_,_,9,872.3
531,16:34:53,918.6,13.81,19.3,23.0,8.3,11:04:51,28.797335,n,77.2155,e,7,895.0
532,16:34:53,918.1,13.86,19.3,22.7,8.3,11:04:52,28.797169,n,77.215668,e,7,895.0
533,16:34:54,917.9,13.88,19.3,22.6,8.3,_,_,_,_,_,7,895.0
534,16:34:55,917.4,13.88,19.3,22.6,8.3,_,_,_,_,_,7,895.0
535,16:34:56,917.0,13.81,19.3,22.3,8.3,_,_,_,_,_,7,895.0
536,16:34:57,916.6,13.86,19.3,22.1,8.3,11:04:55,28.797001,n,77.215836,e,9,915.1
537,16:34:57,915.7,13.88,19.3,22.0,8.3,11:04:56,28.797001,n,77.215996,e,9,915.1
538,16:34:58,915.5,13.72,19.3,21.9,8.3,_,_,_,_,_,9,915.1
539,16:34:59,915.3,13.74,19.3,21.9,8.3,_,_,_,_,_,9,915.1
540,16:35:00,914.4,13.79,19.3,21.9,8.3,_,_,_,_,_,9,915.1
541,16:35:01,913.9,13.72,19.3,21.9,8.3,11:04:59,28.796667,n,77.216171,e,10,936.4
542,16:35:01,913.5,13.67,19.3,21.9,8.3,11:05:00,28.796501,n,77.216331,e,10,936.4
543,16:35:02,912.9,13.67,19.3,22.0,8.3,_,_,_,_,_,10,936.4
544,16:35:03,912.6,13.67,19.3,22.1,8.3,_,_,_,_,_,10,936.4
545,16:35:04,912.1,13.6,19.3,22.2,8.3,_,_,_,_,_,10,936.4
546,16:35:05,911.5,13.65,19.3,22.3,8.3,11:05:03,28.796167,n,77.216507,e,10,960.1
547,16:35:05,911.2,13.6,19.3,22.5,8.3,11:05:04,28.796167,n,77.216667,e,10,960.1
548,16:35:06,910.9,13.6,19.3,22.9,8.3,_,_,_,_,_,10,960.1
549,16:35:07,910.2,13.51,19.3,23.2,8.3,_,_,_,_,_,10,960.1
550,16:35:08,909.8,13.53,19.3,23.5,8.3,_,_,_,_,_,10,960.1
551,16:35:09,909.3,13.58,19.3,23.9,8.3,11:05:07,28.795834,n,77.217003,e,10,982.1
552,16:35:09,908.8,13.53,19.3,24.3,8.3,11:05:08,28.795834,n,77.217163,e,10,982.1
553,16:35:10,908.5,13.53,19.3,24.7,8.3,_,_,_,_,_,10,982.1
554,16:35:11,907.7,13.39,19.3,25.0,8.3,_,_,_,_,_,10,982.1
555,16:35:12,907.3,13.39,19.3,25.4,8.3,_,_,_,_,_,10,982.1
556,16:35:13,906.9,13.39,19.3,25.7,8.3,11:05:11,28.7955,n,77.217331,e,9,1001.9
557,16:35:13,906.5,13.32,19.3,26.3,8.3,11:05:12,28.795332,n,77.217331,e,9,1001.9
558,16:35:14,906.0,13.39,19.3,27.0,8.3,_,_,_,_,_,9,1001.9
559,16:35:14,905.5,13.39,19.3,27.6,8.3,_,_,_,_,_,9,1001.9
560,16:35:16,905.0,13.46,19.3,28.4,8.3,_,_,_,_,_,9,1001.9
561,16:35:17,904.6,13.39,19.3,29.3,8.3,11:05:15,28.795166,n,77.217667,e,10,1024.2
562,16:35:17,903.9,13.32,19.3,30.2,8.3,11:05:16,28.795,n,77.217827,e,10,1024.2
563,16:35:18,903.6,13.3,19.3,31.3,8.3,_,_,_,_,_,10,1024.2
564,16:35:19,903.2,13.32,19.3,32.4,8.3,_,_,_,_,_,10,1024.2
565,16:35:20,902.6,13.25,19.3,33.6,8.3,_,_,_,_,_,10,1024.2
566,16:35:21,902.1,13.23,19.3,34.6,8.3,11:05:19,28.794832,n,77.218163,e,7,1048.0
567,16:35:21,901.5,13.23,19.3,35.9,8.3,11:05:20,28.794832,n,77.218338,e,7,1048.0
568,16:35:22,900.9,13.18,19.3,37.0,8.3,_,_,_,_,_,7,1048.0
569,16:35:23,900.7,13.16,19.3,38.0,8.3,_,_,_,_,_,7,1048.0
570,16:35:24,900.0,13.05,19.3,39.0,8.3,_,_,_,_,_,7,1048.0
571,16:35:25,899.3,13.09,19.3,40.0,8.3,11:05:23,28.794498,n,77.218666,e,10,1072.4
572,16:35:25,898.9,13.02,19.3,40.8,8.3,11:05:24,28.794498,n,77.218834,e,10,1072.4
573,16:35:26,898.3,12.98,19.3,41.6,8.3,_,_,_,_,_,10,1072.4
574,16:35:27,898.0,12.98,19.3,42.3,8.3,_,_,_,_,_,10,1072.4
575,16:35:28,897.2,12.95,19.3,43.0,8.3,_,_,_,_,_,10,1072.4
576,16:35:29,896.7,12.88,19.3,43.7,8.3,11:05:27,28.794333,n,77.219002,e,9,1096.8
577,16:35:29,896.5,12.84,19.3,44.1,8.3,11:05:28,28.794165,n,77.219162,e,9,1096.8
578,16:35:30,895.6,12.81,19.3,44.7,8.3,_,_,_,_,_,9,1096.8
